Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18002,10/30/2020,"FKG Oil Company, d/b/a Moto and MotoMart c-stores",Electronic,Yes,1,Yes,,,,Yes,,
18003,10/30/2020,"L.A. Tax Service, LLP",Electronic,,13,Yes,Yes,Yes,,Yes,,
18004,10/30/2020,"Twin Farms Holdings, LLC",Electronic,,3,Yes,,Yes,,Yes,,
18005,10/30/2020,The Village Bank,Electronic,,9,,,,Yes,,,
18006,10/30/2020,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
17999,11/1/2020,"DeLacey, Riebel & Shindell, LLP",Electronic,Yes,1,,Yes,,Yes,,,
18072,11/1/2020,Ropes & Gray LLP,Paper,Yes,4,Yes,,,,Yes,,
17994,11/2/2020,Illinois Valley Community College,Electronic,Yes,35,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17995,11/2/2020,"Charles Schwab & Co., Inc.",Paper,Yes,1,,Yes,,,,,
17996,11/2/2020,"Donghyun Noh DMD, LLC d/b/a Pristine Dental",Electronic,Yes,1348,Yes,,Yes,,Yes,,
17997,11/2/2020,Imperial Community College District,Electronic,Yes,1,Yes,,,,Yes,,
17998,11/2/2020,Winchester Savings Bank,Electronic,,5,,,,Yes,,,
17985,11/3/2020,The GEO Group Inc,Electronic,Yes,9,Yes,,Yes,,Yes,,
17986,11/3/2020,"ASP MWI Holdings Inc. - MW Industries, Inc.",Electronic,,1,Yes,Yes,,,Yes,,
17987,11/3/2020,"Stetson University, Inc.",Electronic,,845,Yes,,,,Yes,,
17988,11/3/2020,St. Mary's Credit Union,Electronic,,1,,,,Yes,,,
17989,11/3/2020,Payette Associates Inc.,Electronic,Yes,733,Yes,Yes,,,Yes,,
17990,11/3/2020,"Quicken Loans, LLC",Electronic,,2,Yes,Yes,,,Yes,,
17991,11/3/2020,"Hope Channel International, Inc.",Electronic,,2,,Yes,Yes,,,,
17992,11/3/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17993,11/3/2020,Archmere Academy,Electronic,,10,Yes,Yes,,,Yes,,
18013,11/4/2020,The Village Bank,Electronic,,2,,,,Yes,,,
18014,11/4/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,74,,Yes,,,Yes,,
18015,11/4/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18058,11/4/2020,"Penn United Technologies, Inc.",Electronic,Yes,7,Yes,Yes,Yes,,Yes,,
18059,11/4/2020,"MAI Capital Managment, LLC",Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
17979,11/4/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17980,11/4/2020,Main Street Bank,Electronic,,4,,,,Yes,,,
17981,11/4/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17982,11/4/2020,"Special Olympics Wisconsin, Inc.",Electronic,,8,,Yes,,,,,
17983,11/4/2020,Dedham Savings,Electronic,,184,,,,Yes,,,
17984,11/4/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
18051,11/5/2020,Grand Ridge National Bank,Electronic,Yes,2,Yes,Yes,,,Yes,,
18052,11/5/2020,"Goody Clancy & Associates, Inc.",Electronic,Yes,236,Yes,Yes,,Yes,Yes,,
18053,11/5/2020,Lawrence General Hospital,Electronic,Yes,3,Yes,,,,Yes,,
18054,11/5/2020,Le Moyne College,Electronic,,46,Yes,Yes,,,Yes,,
18055,11/5/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,,,Yes,,,
18056,11/5/2020,"Readerlink Distribution Services, LLC",Electronic,Yes,68,Yes,,,,Yes,,
18057,11/5/2020,The Village Bank,Electronic,,3,,,,Yes,,,
18039,11/6/2020,"Creative Services, Inc",Electronic,Yes,1,,,Yes,,,,
18040,11/6/2020,Camrosa Water District,Electronic,Yes,4,,Yes,,,,,
18041,11/6/2020,Clark University,Electronic,Yes,11,,Yes,,Yes,,,
18042,11/6/2020,The Hewitt School,Electronic,,13,Yes,,,,Yes,,
18043,11/6/2020,Walled Lake Consolidated School District,Electronic,Yes,1,Yes,Yes,,,Yes,,
18044,11/6/2020,Seeley Enterprises Company dba Seeley Medical,Electronic,Yes,1,Yes,,,,Yes,,
18045,11/6/2020,All Saints' Episcopal School,Electronic,,1,Yes,,,,Yes,,
18046,11/6/2020,Atlantic Federal Credit Union,Electronic,,2,,Yes,,,Yes,,
18047,11/6/2020,New England Development,Electronic,Yes,2113,Yes,,,,Yes,,
18049,11/6/2020,St. Mary's Credit Union,Electronic,,2,,,,Yes,,,
18050,11/6/2020,SAVERS BANK,Electronic,,2,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18032,11/7/2020,First Logic Marketing LLC,Electronic,Yes,82,,,,Yes,,,
18033,11/7/2020,Equascope LLC,Electronic,Yes,36,,,,Yes,,,
18034,11/7/2020,EdgeStone LLC,Electronic,Yes,17,,,,Yes,,,
18035,11/7/2020,Dynamic Distributors LLC,Electronic,Yes,16,,,,Yes,,,
18036,11/7/2020,Dermavant Labs Inc.,Electronic,Yes,4,,,,Yes,,,
18037,11/7/2020,Blue Sphere,Electronic,Yes,41,,,,Yes,,,
18038,11/7/2020,Arbor Financial Credit Union,Electronic,Yes,13,Yes,Yes,Yes,,Yes,,
18025,11/8/2020,Skin Formula Inc.,Electronic,,13,,,,Yes,,,
18026,11/8/2020,Rydex Marketing LLC,Electronic,,39,,,,Yes,,,
18027,11/8/2020,Zen Path Media LLC,Electronic,Yes,27,,,,Yes,,,
18028,11/8/2020,Prime Advantage LLC,Electronic,,50,,,,Yes,,,
18029,11/8/2020,Herbal Research Inc,Electronic,Yes,62,,,,Yes,,,
18030,11/8/2020,Health Formula Inc.,Electronic,,315,,,,Yes,,,
18031,11/8/2020,Flux Group LLC,Electronic,,73,,,,Yes,,,
18016,11/9/2020,"Club Fitness Holdings, Inc.",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
18017,11/9/2020,Tufts Health Plan,Electronic,Yes,45,Yes,,,,Yes,,
18018,11/9/2020,Christy Sports LLC,Electronic,Yes,103,,,,Yes,,,
18019,11/9/2020,Hopkins School,Electronic,,205,Yes,,,,,,
18020,11/9/2020,Pennington Medical Foundation,Electronic,,3,Yes,,,,Yes,,
18021,11/9/2020,Flynn Center for the Performing Arts,Electronic,,18,Yes,,,,,,
18022,11/9/2020,"City of Keene, New Hampshire",Electronic,,60,,Yes,,,,,
18023,11/9/2020,Watertown Savings Bank,Electronic,,10,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18024,11/9/2020,"American Express Travel Related Services Company, Inc.",Electronic,,81,,,,Yes,,,
18074,11/9/2020,Fresche Solutions Inc.,Electronic,Yes,11,Yes,Yes,,,Yes,,
18073,11/10/2020,Keolis Commuter Services,Electronic,Yes,7229,Yes,,Yes,,Yes,,
18125,11/10/2020,Saint Xavier High School,Electronic,,1,Yes,,,,Yes,,
18126,11/10/2020,Century 21 Redwood Realty,Electronic,Yes,1,Yes,,,Yes,Yes,,
18127,11/10/2020,Ametros Financial Corporation,Electronic,,1,Yes,,,,Yes,,
18128,11/10/2020,Saints Avenue Bank,Electronic,Yes,1,Yes,Yes,,,Yes,,
18129,11/10/2020,Guilford Technical Community College,Electronic,Yes,1,Yes,Yes,,,Yes,,
18060,11/10/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18061,11/10/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18062,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18063,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18064,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18065,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18066,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18067,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18068,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18069,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18070,11/10/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18071,11/10/2020,"Allied Insurance Managers, Inc.",Electronic,Yes,1,Yes,Yes,Yes,Yes,Yes,,
18118,11/11/2020,"Windsor Advantage, LLC",Electronic,Yes,7,Yes,Yes,Yes,,Yes,,
18119,11/11/2020,"BarristerBooks, Inc.",Electronic,,111,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18120,11/11/2020,Forsyth Country Day School,Electronic,,5,Yes,Yes,,,Yes,,
18121,11/11/2020,Forward Air Corporation,Electronic,Yes,7,Yes,,Yes,,Yes,,
18122,11/11/2020,Orchard School Foundation,Electronic,,5,Yes,,,,Yes,,
18123,11/11/2020,The Progressive Corporation,Electronic,Yes,1,,,Yes,,Yes,,
18124,11/11/2020,"Cantella & Co, Inc.",Electronic,Yes,0,Yes,Yes,Yes,,Yes,,
18107,11/12/2020,Kingsley House,Electronic,,1,,Yes,,,,,
18108,11/12/2020,St. Sebastian's School,Electronic,,1521,Yes,,,,Yes,,
18109,11/12/2020,Ascent Audiology & Hearing,Electronic,Yes,1,,,Yes,,,,
18110,11/12/2020,"SeaChange International, Inc.",Electronic,Yes,539,Yes,Yes,,,Yes,,
18111,11/12/2020,"T3 Micro, Inc.",Electronic,,2,,,,Yes,,,
18112,11/12/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,1,,Yes,,,Yes,,
18113,11/12/2020,American Association of Advertising Agencies,Electronic,Yes,1,Yes,,,,Yes,,
18114,11/12/2020,Salem Five Cents Savings Bank,Electronic,,17,,,,Yes,,,
18115,11/12/2020,Hebrew Union College Jewish Institute of Religion,Electronic,,8,,Yes,,,,,
18116,11/12/2020,Salem Five Cents Savings Bank,Electronic,,12,,,,Yes,,,
18117,11/12/2020,Salem Five Cents Savings Bank,Paper,,1,,Yes,,,,,
18095,11/13/2020,"Franciscan Health Foundation, Inc.",Electronic,,27,,Yes,,,Yes,,
18096,11/13/2020,The Benjamin School,Electronic,,9,Yes,,,,Yes,,
18097,11/13/2020,Erie Community College,Electronic,Yes,1,Yes,,,,Yes,,
18098,11/13/2020,R. R. Donnelley & Sons Company,Paper,Yes,9,Yes,,,,Yes,,
18099,11/13/2020,St. Andrews School,Electronic,,222,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18100,11/13/2020,Banner Life Insurance Company,Electronic,Yes,3,Yes,,,,Yes,,
18101,11/13/2020,Mercy Iowa City,Electronic,Yes,15,Yes,,,,Yes,,
18102,11/13/2020,Realogy Brokerage Group,Electronic,Yes,19,Yes,Yes,Yes,,Yes,,
18103,11/13/2020,AMERICAN Cast Iron Pipe Comany,Electronic,Yes,3,Yes,Yes,,,Yes,,
18104,11/13/2020,Professional Group Plans,Electronic,Yes,2,Yes,,,,Yes,,
18105,11/13/2020,"Northwest Foundation, Inc.",Electronic,,1,Yes,,,,Yes,,
18106,11/13/2020,"Southeastern Grocers, Inc.",Electronic,Yes,13,,Yes,,,,,
18094,11/15/2020,The Bowery Mission,Electronic,,1,Yes,,,,Yes,,
18083,11/16/2020,Fairfax County Public Schools,Electronic,Yes,108,Yes,,,,Yes,,
18084,11/16/2020,"The Bridge, Inc",Electronic,Yes,1,Yes,,,,Yes,,
18085,11/16/2020,Rockalnd Trust,Paper,Yes,1,,Yes,,,Yes,,
18086,11/16/2020,"Gibbs & Cox, Inc.",Electronic,Yes,16,Yes,Yes,Yes,,Yes,,
18087,11/16/2020,Town of Burlington - Burlington Police Department,Electronic,,157,Yes,,Yes,,,,
18088,11/16/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
18089,11/16/2020,The Storm King School,Electronic,,16,Yes,Yes,,,Yes,,
18090,11/16/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
18091,11/16/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
18092,11/16/2020,Dedham Savings,Electronic,,4,,,,Yes,,,
18093,11/16/2020,WINCHESTER SAVINGS BANK,Electronic,,2,,,,Yes,,,
18078,11/17/2020,Avon Old Farms School,Electronic,,389,Yes,,,,Yes,,
18079,11/17/2020,American College of Emergency Physicians,Electronic,Yes,38,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18080,11/17/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,Yes,,Yes,,,
18081,11/17/2020,Princeton Day School,Electronic,,6,Yes,,,,Yes,,
18082,11/17/2020,Salem Five Cents Savings Bank,Electronic,,8,,,,Yes,,,
18075,11/18/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,2,,Yes,,,Yes,,
18076,11/18/2020,"Quebe Holdings, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
18077,11/18/2020,The Episcopal Church of the Redeemer,Electronic,Yes,2,Yes,Yes,Yes,Yes,Yes,,
18130,11/18/2020,American Addiction Centers,Electronic,Yes,5,Yes,,Yes,,Yes,,
18131,11/18/2020,Reliance Standard Life Insurance Company,Electronic,,2,Yes,Yes,,,Yes,,
18132,11/18/2020,Academy of the Holy Names,Electronic,,6,Yes,,,,Yes,,
18133,11/18/2020,"Amalgamated Employee Benefits Administrators, Inc.",Electronic,Yes,263,Yes,,,,Yes,,
18134,11/18/2020,Emma Willard School,Electronic,,133,Yes,,,,Yes,,
18135,11/18/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18136,11/18/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18137,11/18/2020,Eastern Bank,Electronic,,137,,,,Yes,,,
18138,11/18/2020,IBERIABANK Mortgage,Electronic,,2,,Yes,,,Yes,,
18139,11/18/2020,Franklin Synergy Bank,Electronic,Yes,3,Yes,Yes,,,Yes,,
18140,11/18/2020,Bank of America,Paper,,2,Yes,Yes,Yes,,Yes,,
18141,11/18/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18142,11/18/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18192,11/18/2020,Riverside Community Care Inc.,Electronic,Yes,2,Yes,,Yes,,Yes,,
18193,11/18/2020,Small World MUSICFOLDER.com Inc.,Electronic,Yes,6,,,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18194,11/18/2020,Metairie Park Country Day School,Electronic,,8,Yes,,,,Yes,,
18195,11/18/2020,"Windstream Holdings II, LLC",Electronic,Yes,81,Yes,,Yes,,Yes,,
18182,11/19/2020,University System of Maryland Foundation,Electronic,,3,Yes,,,,Yes,,
18183,11/19/2020,WillScot Mobile Mini Holdings Corp,Electronic,Yes,31,Yes,,,,Yes,,
18184,11/19/2020,The Steward School,Electronic,,6,Yes,Yes,,,Yes,,
18185,11/19/2020,Backroads,Electronic,Yes,43,Yes,Yes,Yes,,Yes,,
18186,11/19/2020,"Scott R. Bell, CPA, PLLC",Paper,Yes,5,Yes,Yes,,,Yes,,
18187,11/19/2020,Proctor Academy,Electronic,,163,Yes,,,,Yes,,
18188,11/19/2020,Wisconsin Evangelical Lutheran Synod,Electronic,,18,Yes,,,,Yes,,
18189,11/19/2020,Webster Five Cents Savings Bank,Electronic,,19,,,,Yes,,,
18190,11/19/2020,"American Express Travel Related Services Company, Inc.",Electronic,,2,,,,Yes,,,
18191,11/19/2020,Hathaway Brown School,Electronic,,32,Yes,,,,Yes,,
18171,11/20/2020,Houston Museum of Natural Science,Electronic,Yes,5,,,,Yes,Yes,,
18172,11/20/2020,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
18173,11/20/2020,"First Sonora Bancshares, Inc",Electronic,Yes,3,,Yes,,,,,
18174,11/20/2020,"Southern Trust Mortgage, LLC",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
18175,11/20/2020,River City Bank,Electronic,Yes,9,Yes,Yes,Yes,,Yes,,
18176,11/20/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
18177,11/20/2020,"Kinsale Golf and Fitness Club, LLC,",Electronic,Yes,3,Yes,Yes,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18178,11/20/2020,Alenco,Electronic,,1,Yes,,,,Yes,,
18179,11/20/2020,WINCHESTER SAVINGS BANK,Electronic,,2,,,,Yes,,,
18180,11/20/2020,Boston Health Care for the Homeless Program,Electronic,Yes,55,,Yes,,,Yes,,
18181,11/20/2020,Shippensburg University Foundation,Electronic,,5,Yes,,Yes,,Yes,,
18144,11/20/2020,The Village Bank,Electronic,,1,,,,Yes,,,
18164,11/23/2020,International Cosmetics & Perfumes,Electronic,Yes,103,Yes,Yes,Yes,,Yes,,
18165,11/23/2020,"Merchant One, Inc",Electronic,,131,Yes,Yes,Yes,Yes,Yes,,
18166,11/23/2020,Meals on Wheels of Albuquerque,Electronic,,2,,Yes,,,,,
18167,11/23/2020,"FlexSteel Industries, Inc",Electronic,Yes,4,Yes,Yes,,,Yes,,
18168,11/23/2020,Gunnebo Entrance Control Inc,Electronic,Yes,3,,,,Yes,,,
18169,11/23/2020,Network Capital Funding Corporation,Electronic,Yes,3,Yes,,,,Yes,,
18170,11/23/2020,Northeastern University,Electronic,,1,,Yes,,,,,
18155,11/24/2020,Des Moines Area Community College,Electronic,Yes,7,Yes,,,,Yes,,
18156,11/24/2020,Premier Health Partners,Electronic,Yes,8,Yes,,,,Yes,,
18157,11/24/2020,The Center for Early Education,Electronic,,7,,Yes,,,,,
18158,11/24/2020,SouthOcean Capital Partners LLC,Electronic,Yes,3,Yes,Yes,Yes,Yes,Yes,,
18159,11/24/2020,UniFirst Corporation,Electronic,Yes,26,Yes,,,,Yes,,
18160,11/24/2020,Interim Health Care of the Capital Region,Electronic,Yes,122,Yes,Yes,Yes,Yes,Yes,,
18161,11/24/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
18162,11/24/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18163,11/24/2020,Eagle Bank,Electronic,,21,,,,Yes,,,
18145,11/24/2020,The Village Bank,Electronic,,2,,,,Yes,,,
18147,11/25/2020,"thyssenkrupp System Engineering, Inc",Electronic,Yes,2,Yes,Yes,,,Yes,,
18148,11/25/2020,Atlanta Botanical Garden,Electronic,,1,Yes,,,,Yes,,
18149,11/25/2020,"Canon U.S.A., Inc.",Electronic,Yes,612,Yes,Yes,Yes,,Yes,,
18150,11/25/2020,Nova Biomedical,Electronic,Yes,27,Yes,,,,Yes,,
18151,11/25/2020,St. Lawrence University,Electronic,,66,Yes,Yes,,Yes,Yes,,
18152,11/25/2020,ZEG - Berlin Center for Epidemiology and Health Research GMBH,Electronic,Yes,300,Yes,,,,,,
18153,11/25/2020,Boy Scouts of America,Electronic,,27,,Yes,,,,,
18154,11/25/2020,Cambridge School of Weston,Electronic,,408,Yes,,,,Yes,,
18146,11/26/2020,"Universal Automation & Mechanical Services, Inc.",Electronic,Yes,132,Yes,Yes,Yes,Yes,Yes,,
18143,11/27/2020,The Village Bank,Electronic,,16,,,,Yes,,,
18196,11/27/2020,"Titan Leasing, LLC",Electronic,,1,,Yes,,,Yes,,
18197,11/27/2020,Academy of the Holy Names of Florida,Electronic,,3,Yes,,,,Yes,,
18198,11/27/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
18199,11/27/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18200,11/27/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18201,11/27/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18202,11/27/2020,"Briggs Law Firm, LLP",Electronic,Yes,5,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18203,11/27/2020,The Commonwealth of Massachusetts Department of Revenue,Electronic,Yes,6,Yes,,,,Yes,,
18204,11/27/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
18205,11/27/2020,Tufts Health Plan,Electronic,,913,Yes,,,,Yes,,
18235,11/28/2020,"Bruce L. Boros, M.D., P.A. DBA Advanced Urgent Care",Electronic,Yes,138,Yes,Yes,,,Yes,,
18234,11/29/2020,Barry Wehmiller,Electronic,Yes,1,Yes,,,,Yes,,
18220,11/30/2020,Virginia Episcopal School,Electronic,,2,,,Yes,,Yes,,
18221,11/30/2020,Arc Home LLC,Electronic,Yes,104,Yes,Yes,Yes,Yes,Yes,,
18222,11/30/2020,The Country School,Electronic,,7,Yes,Yes,,,Yes,,
18223,11/30/2020,Florida State College at Jacksonville Foundation,Electronic,,167,Yes,,,,Yes,,
18224,11/30/2020,Wilmington Friends School,Electronic,,7,Yes,,,,Yes,,
18225,11/30/2020,"Separation Equipment Company, Inc.",Electronic,Yes,1,,,,Yes,,,
18226,11/30/2020,"American Express Travel Related Services Company, Inc",Electronic,,36,,,,Yes,,,
18227,11/30/2020,Discover Financial Services,Electronic,,2,,,,Yes,,,
18228,11/30/2020,"Interstate Restoration, LLC",Electronic,Yes,1,Yes,,,,Yes,,
18229,11/30/2020,Solomon Schechter Day School,Electronic,,,Yes,,,,Yes,,
18230,11/30/2020,"Etz Hayim Holdings, SPC. d/b/a Lazarus Naturals",Electronic,Yes,253,,,,Yes,Yes,,
18231,11/30/2020,Maimonides Medical Center,Electronic,,7,,Yes,,,,,
18232,11/30/2020,Minerals Technologies Inc.,Electronic,Yes,760,Yes,Yes,Yes,,Yes,,
18233,11/30/2020,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,Yes,,,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18207,12/1/2020,Commercial Bank,Electronic,Yes,2,Yes,,,,Yes,,
18208,12/1/2020,"AB Staffing Solutions, LLC",Electronic,Yes,11,Yes,Yes,Yes,,Yes,,
18209,12/1/2020,WHDH-TV,Electronic,Yes,426,Yes,,,,Yes,,
18210,12/1/2020,"Oriental Bank and its affiliated broker/dealer Oriental Financial Services, LLC",Electronic,Yes,12,Yes,Yes,,,Yes,,
18211,12/1/2020,"Express Services, Inc.",Both,Yes,104,Yes,,,,Yes,,
18212,12/1/2020,Indianapolis Public Schools,Electronic,,12,Yes,,,,Yes,,
18213,12/1/2020,Applebury Behavior Associates,Paper,Yes,9,Yes,Yes,Yes,Yes,Yes,,
18214,12/1/2020,"Wells Fargo Bank, N.A",Paper,Yes,6,,Yes,,,Yes,,
18215,12/1/2020,"USG Insurance Services, Inc.",Electronic,Yes,19,Yes,Yes,Yes,,Yes,,
18216,12/1/2020,Morgan Stanley,Paper,Yes,10,Yes,,,,Yes,,
18217,12/1/2020,Charlotte Christian School,Electronic,,1,Yes,Yes,,,Yes,,
18218,12/1/2020,Kitsap Credit Union,Electronic,Yes,2,,Yes,,,,,
18219,12/1/2020,St. Mary's Credit Union,Electronic,,1,,Yes,,Yes,,,
18206,12/2/2020,WINCHESTER SAVINGS BANK,Electronic,,1,,,,Yes,,,
18236,12/2/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18237,12/2/2020,Wells Fargo Bank,Paper,,1,,Yes,,,Yes,,
18238,12/2/2020,Georgia College & State University,Electronic,,2,Yes,,,,Yes,,
18239,12/2/2020,The Hatcher Agency,Electronic,Yes,11,Yes,,,,Yes,,
18308,12/3/2020,Watertown Savings Bank,Electronic,,3,,,,Yes,,,
18309,12/3/2020,Aspire Health Alliance,Electronic,,553,,Yes,,,,,
18313,12/3/2020,The Village Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18314,12/3/2020,The Village Bank,Electronic,,3,,,,Yes,,,
18287,12/4/2020,Randolph School,Electronic,,1,Yes,,,,Yes,,
18288,12/4/2020,Discover Financial Services,Electronic,,1,,,,Yes,,,
18289,12/4/2020,Discover Financial Services,Electronic,,2,,,,Yes,,,
18290,12/4/2020,The Madeira School,Electronic,,11,Yes,,,,Yes,,
18291,12/4/2020,Discover Financial Services,Electronic,,196,,,,Yes,,,
18292,12/4/2020,Discover Financial Services,Electronic,,20,,,,Yes,,,
18293,12/4/2020,Discover Financial Services,Electronic,,3,,,,Yes,,,
18294,12/4/2020,Springfield Public Schools,Electronic,Yes,9305,Yes,,Yes,Yes,Yes,,
18295,12/4/2020,Oxford University Bank,Electronic,,5,Yes,Yes,,,Yes,,
18296,12/4/2020,Discover Financial Services,Electronic,,47,,,,Yes,,,
18297,12/4/2020,Discover Financial Services,Electronic,,4,,,,Yes,,,
18298,12/4/2020,Discover Financial Services,Electronic,,13,,,,Yes,,,
18299,12/4/2020,Discover Financial Services,Electronic,,56,,,,Yes,,,
18300,12/4/2020,Roetzel & Andress LPA,Electronic,,1,Yes,,,,Yes,,
18301,12/4/2020,University of South Dakota Foundation,Electronic,,3,Yes,Yes,,,Yes,,
18302,12/4/2020,USNR LLC,Electronic,Yes,3,Yes,,,,,,
