Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28037,8/9/2022,Rockland Trust,Electronic,,1,,Yes,,,Yes,,
28038,8/9/2022,Rockland Trust,Electronic,,1,,Yes,,,Yes,,
28043,8/9/2022,Passaic County Community College,Electronic,Yes,5,Yes,,,,Yes,,
28044,8/9/2022,"The Country Club at Woodfield, Inc.",Electronic,Yes,20,Yes,Yes,Yes,,Yes,,
28058,8/10/2022,Ypsilanti Community Utilities Authority,Electronic,Yes,1,,Yes,,,,,
28059,8/10/2022,WINCHESTER SAVINGS BANK,Electronic,,2,,,,Yes,,,
28047,8/11/2022,City of Maywood,Paper,Yes,3,Yes,,,,Yes,,
28048,8/11/2022,"Apto Payments, Inc.",Electronic,Yes,2,,,,Yes,,,
28049,8/11/2022,Infinity Title Solutions,Electronic,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28050,8/11/2022,"NAF, Inc.",Electronic,Yes,10,Yes,Yes,,,Yes,,
28051,8/11/2022,MJH Life Sciences,Electronic,Yes,16,Yes,Yes,,,Yes,,
28052,8/11/2022,"Blume Global, Inc.",Electronic,Yes,23,Yes,,,Yes,Yes,,
28053,8/11/2022,Lamoille Health Partners,Electronic,Yes,1299,Yes,,,,Yes,,
28054,8/11/2022,Mission Housing Development Corporation,Electronic,Yes,2,Yes,Yes,Yes,Yes,Yes,,
28055,8/11/2022,Discover Financial Services,Paper,,1,Yes,Yes,,,Yes,,
28056,8/11/2022,Valent U.S.A. LLC,Electronic,Yes,13,Yes,Yes,Yes,,Yes,,
28027,8/12/2022,Barnes & Thornburg LLP,Electronic,Yes,6,Yes,Yes,Yes,,Yes,,
28065,8/12/2022,Lewis Johs Avallone Aviles LLP,Electronic,Yes,14,Yes,Yes,Yes,Yes,Yes,,
28066,8/12/2022,"MCG, LLC",Electronic,,6,Yes,,,,,,
28067,8/12/2022,"Spouting Rock Asset Management, LLC",Electronic,Yes,5,Yes,Yes,,,Yes,,
28068,8/12/2022,MetroWest Medical Center,Electronic,,3,Yes,Yes,,,Yes,,
28069,8/12/2022,SAVERS BANK,Electronic,,2,,,,Yes,,,
28060,8/12/2022,eCapital Corp.,Electronic,Yes,13,Yes,,Yes,,Yes,,
28061,8/12/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28062,8/12/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28063,8/12/2022,Eastern Bank,Paper,,768,,Yes,,,,,Yes
28046,8/12/2022,"WECC Holdings, Inc. d/b/a Watson Electrical",Electronic,Yes,2,Yes,,,,Yes,,
28088,8/15/2022,"D&G Dealer Services, LLC",Electronic,Yes,17,Yes,,,,Yes,,
28089,8/15/2022,Eastern Bank,Electronic,,202,,,,Yes,,,
28070,8/15/2022,"1st Lake Properties, Inc.",Electronic,Yes,42,Yes,,Yes,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28071,8/15/2022,Mutual One Bank,Electronic,Yes,1,,,,Yes,,,
28072,8/15/2022,Mutual One Bank,Electronic,Yes,1,,,,Yes,,,
28073,8/15/2022,"Douglas G Muckell CPA, LLC",Electronic,Yes,1,Yes,Yes,,,Yes,,
28074,8/15/2022,Massachusetts General Hospital,Paper,Yes,1,,Yes,,,,,
28075,8/15/2022,San Diego American Indian Health Center,Electronic,Yes,20,Yes,,Yes,,Yes,,
28076,8/15/2022,Living Innovations,Electronic,Yes,6,Yes,,,,Yes,,
28077,8/15/2022,CPL,Electronic,Yes,2,Yes,,,,Yes,,
28078,8/15/2022,Uphold HQ Inc,Electronic,,2,,,,Yes,,,
28079,8/15/2022,"L & C Protec, Inc. d/b/a Cocoon, Inc.",Electronic,Yes,7,Yes,Yes,Yes,,Yes,,
28080,8/15/2022,Finkelstein Eye Associates,Electronic,,13,Yes,Yes,,,Yes,,
28045,8/15/2022,Kohler and Eyre,Electronic,Yes,6,Yes,Yes,Yes,Yes,Yes,,
28081,8/16/2022,Rockland Trust,Electronic,Yes,2,,Yes,,,,,
28082,8/16/2022,"Scott and Shuman, P.A.",Electronic,Yes,3,Yes,,Yes,Yes,Yes,,
28084,8/16/2022,HanesBrands Inc.,Electronic,Yes,447,Yes,Yes,Yes,,Yes,,
28085,8/16/2022,"Amidon & Petersen Financials, LLC",Electronic,Yes,1,Yes,,,,Yes,,
28086,8/16/2022,"Burnt Ridge Nursery and Orchards, Inc.",Electronic,,232,,,,Yes,,,
28087,8/17/2022,WINCHESTER SAVINGS BANK,Electronic,,3,,,,Yes,,,
28093,8/17/2022,"Calcium Products, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
28083,8/17/2022,HMVINCENT DMD LLC,Paper,Yes,5,Yes,,,,Yes,,
26572,8/17/2022,"TurnKey Realty, LLC",Electronic,Yes,117,Yes,Yes,Yes,,Yes,,
28094,8/18/2022,Tulsa Technology Center,Electronic,Yes,11,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28090,8/18/2022,"Sturm, Ruger & Company, Inc.",Electronic,,2179,,,,Yes,,,
28091,8/18/2022,Cape Cod Five,Electronic,Yes,1,,Yes,,,,,
28092,8/18/2022,Cape Cod 5,Electronic,Yes,2,,Yes,,,,,
28096,8/18/2022,"SFERRA Fine Linens, LLC",Electronic,Yes,4,Yes,Yes,,,Yes,,
28097,8/18/2022,"Cyan Health, LLC",Electronic,Yes,1,Yes,,,,Yes,,
28098,8/19/2022,American Cutting Edge,Electronic,Yes,18,,,,Yes,,,
28099,8/19/2022,Salem Five Cents Savings Bank,Electronic,,2,,,,Yes,,,
28100,8/19/2022,Douglas Durkin Design,Electronic,Yes,1,Yes,,,,Yes,,
28101,8/19/2022,The Grand Lodge of Free & Accepted Masons of California,Electronic,Yes,1,,Yes,,,Yes,,
28095,8/19/2022,Lionel Holdings,Electronic,Yes,2,,,Yes,,,,
28104,8/19/2022,"Peter Brasseler Holdings, LLC; Brasseler U.S.A. Dental, LLC; Brasseler U.S.A. Medical, LLC",Electronic,Yes,30,Yes,Yes,Yes,Yes,Yes,,
28105,8/19/2022,"Community Loan Servicing, LLC",Electronic,Yes,1749,Yes,Yes,,,Yes,,
28106,8/19/2022,"Advent Software, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
28107,8/19/2022,Pearl River Community College,Electronic,Yes,4,Yes,,,,Yes,,
28108,8/19/2022,"EB Employee Solutions, LLC dba The Difference Card",Electronic,,162,Yes,Yes,Yes,Yes,Yes,,
28103,8/20/2022,"Photo Paper Direct, Ltd.",Paper,Yes,6,,,,Yes,Yes,,
28102,8/21/2022,Newcourse Communications,Electronic,Yes,29,Yes,,,,Yes,,
28109,8/22/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28110,8/22/2022,"LoanCare, LLC",Electronic,Yes,1,,,,Yes,Yes,,
28111,8/23/2022,Cape Cod Five,Paper,Yes,2,Yes,,,,Yes,,
28112,8/23/2022,Vision Credit Union Ltd.,Electronic,,3,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28113,8/23/2022,Christian Credit Union,Electronic,,1,Yes,Yes,,Yes,Yes,,
28114,8/23/2022,Methodist McKinney Hospital,Electronic,Yes,26,Yes,,Yes,,Yes,,
28115,8/23/2022,WINCHESTER SAVINGS BANK,Electronic,,6,,,,Yes,,,
28138,8/23/2022,Mutual One Bank,Electronic,,11,,,,Yes,,,
28139,8/23/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28116,8/24/2022,Rockland Trust,Electronic,Yes,2,,Yes,,,Yes,,
28117,8/24/2022,"Wells Fargo Bank, N.A.",Paper,Yes,1,,Yes,,,Yes,,
28118,8/24/2022,Mass General Brigham,Paper,Yes,5,,Yes,,,,,
28120,8/24/2022,Argonaut Investments,Electronic,Yes,7,Yes,Yes,,,Yes,,
28121,8/24/2022,"Sanford Insurance Services Group, LLC",Electronic,Yes,32,Yes,,Yes,,Yes,,
28122,8/24/2022,AXEL Royal LLC,Electronic,Yes,1,,Yes,Yes,,Yes,,
28123,8/24/2022,Community Bridges,Electronic,Yes,58,Yes,,,,Yes,,
28124,8/24/2022,"Unified Resources, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
28125,8/24/2022,Gifted Healthcare,Electronic,Yes,17,Yes,Yes,,,Yes,,
28126,8/24/2022,"Neuro Rehab Associates, Inc. d/b/a Northeast Rehabilitation Hospital Network",Electronic,Yes,10161,Yes,Yes,Yes,,Yes,,
28127,8/24/2022,Foreman Friedman PA,Electronic,Yes,10,Yes,,Yes,,Yes,,
28128,8/25/2022,Massachusetts Department of Revenue,Paper,Yes,1,Yes,,,,Yes,,
28129,8/25/2022,Massachusetts Department of Revenue,Undefined,Yes,2,Yes,,,,Yes,,
28134,8/25/2022,United States and Canadian Academy of Pathology,Electronic,Yes,36,,,,Yes,Yes,,
28135,8/25/2022,"Diamond Comic Distributors, Inc.",Electronic,Yes,27,Yes,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28136,8/25/2022,CorrectHealth,Electronic,Yes,2,Yes,,,,Yes,,
28137,8/26/2022,"Blakeslee Prestress, Inc.",Electronic,Yes,137,Yes,,Yes,,Yes,,
28140,8/26/2022,"Semikron, Inc.",Electronic,Yes,32,Yes,,,,Yes,,
28141,8/26/2022,Compass Working Capital Inc.,Paper,Yes,1,Yes,,,,Yes,,
28142,8/26/2022,Woods Hole Inn LLC and Quicks Hole LLC,Paper,Yes,142,Yes,,Yes,,Yes,,
28143,8/26/2022,"Truly Nolen of America, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
28131,8/26/2022,"Rosebud Entertainment, LLC",Electronic,,26,Yes,,,,Yes,,
28132,8/26/2022,"Gemstone Publishing, Inc.",Electronic,,12,Yes,,,,Yes,,
28133,8/26/2022,"Diamond International Galleries, Inc.",Electronic,,28,Yes,,,,Yes,,
28145,8/26/2022,"Nelnet Servicing, LLC",Electronic,Yes,132457,Yes,,,,Yes,,
28146,8/26/2022,KeyBank,Electronic,,4682,Yes,Yes,,,Yes,,
28147,8/26/2022,"Sewell & Neal, PLLC",Electronic,Yes,18,Yes,Yes,Yes,Yes,Yes,,
28119,8/26/2022,The Village Bank,Electronic,,2,,,,Yes,,,
28148,8/29/2022,Main Street Bank,Electronic,Yes,1,,,,Yes,,,
28149,8/29/2022,Department of Revenue,Paper,Yes,12,Yes,,,,Yes,,
28150,8/29/2022,"Abeles and Hoffman, P.C.",Electronic,Yes,5,Yes,Yes,Yes,Yes,Yes,,
28151,8/29/2022,Mutual One Bank,Electronic,Yes,1,,,,Yes,,,
28152,8/29/2022,Mutual One Bank,Electronic,Yes,1,,,,Yes,,,
28153,8/29/2022,"Corporate Facilities, Inc.",Electronic,,1,Yes,Yes,Yes,,Yes,,
28154,8/29/2022,SCA Pharmaceuticals Inc.,Electronic,Yes,121,Yes,Yes,,,Yes,,
28155,8/29/2022,"Bridgestone Americas, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28156,8/29/2022,"Donlen Corporation, now known as Sellerco Corporation",Electronic,Yes,45,Yes,Yes,,,Yes,,
28157,8/29/2022,Digital Federal Credit Union,Electronic,Yes,1,,Yes,,,Yes,,
28223,8/29/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28144,8/30/2022,Rockland Trust,Paper,Yes,1,,,,,Yes,,
28163,8/30/2022,"Hand & Tanner Financial Group, Inc.",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
28164,8/30/2022,Fulton Financial Corporation,Electronic,,43,Yes,Yes,,,Yes,,
28165,8/30/2022,Exchange Bank,Electronic,Yes,1,Yes,,,,Yes,,
28158,8/30/2022,"Insurance Applications Group, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
28159,8/30/2022,"TIAA, FSB",Electronic,Yes,3,Yes,,,,Yes,,
28160,8/30/2022,"Griffin Fletcher & Herndon LLP and Lawyers Title of Cincinnati, Inc.",Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
28161,8/30/2022,Northern Trust Company,Electronic,,157,,Yes,,,Yes,,
28162,8/31/2022,"Black Knight, Inc.",Electronic,,1,Yes,,,,Yes,,
28166,8/31/2022,"Joissu, Inc.",Electronic,,50,,,,Yes,,,
28167,8/31/2022,The Lincoln National Life Insurance Company,Electronic,Yes,1,Yes,,Yes,,Yes,,
28168,8/31/2022,Schiffman's Jewelers,Electronic,Yes,2,Yes,Yes,,,Yes,,
28169,9/1/2022,"MMA Operations, Inc.",Electronic,Yes,201,Yes,Yes,Yes,Yes,Yes,,
28170,9/1/2022,Ellington Management Group LLC,Electronic,Yes,61,Yes,Yes,,Yes,Yes,,
28171,9/1/2022,"Midway Importing, Inc.",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
28172,9/1/2022,"Radiant Logistics, Inc.",Electronic,Yes,10,Yes,Yes,Yes,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28173,9/1/2022,Vermont Nut Free Chocolates,Electronic,,2686,,,,Yes,,,
28174,9/1/2022,San Francisco 49ers,Electronic,Yes,90,Yes,Yes,Yes,,Yes,,
28175,9/1/2022,Grellas Shah LLP,Electronic,Yes,22,Yes,Yes,Yes,Yes,Yes,,
28176,9/1/2022,Ancora Holdings LLC,Electronic,Yes,20,,Yes,,,Yes,,
28177,9/1/2022,Total Fire Protection,Electronic,Yes,2,,Yes,,,Yes,,
28178,9/2/2022,Legacy Supply Chain,Electronic,Yes,34,Yes,,,,Yes,,
28179,9/2/2022,"Allied-Locke Industries, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
28180,9/2/2022,"Genesis Health Care, Inc.",Electronic,,1,Yes,,,,Yes,,
28181,9/2/2022,McLean Hospital,Electronic,Yes,1,Yes,,,,Yes,,
28182,9/2/2022,"Ferran Services & Contracting, Inc.",Electronic,Yes,2,Yes,,Yes,,Yes,,
28183,9/2/2022,Gateway Diagnostic Imaging,Electronic,Yes,1,Yes,,,,Yes,,
28187,9/2/2022,"CBC Group, Inc.",Electronic,Yes,63,Yes,Yes,Yes,,Yes,,
28188,9/2/2022,Teamsters Local 945 Benefit Funds,Electronic,Yes,14,Yes,,,,Yes,,
28189,9/2/2022,"Center for Living & Working, Inc.",Paper,Yes,1,,,,,Yes,,
28190,9/2/2022,"CWS Apartment Homes, LLC",Both,Yes,1,Yes,Yes,Yes,,Yes,,Yes
28191,9/2/2022,"Lincoln Retirement Services Company, LLC",Electronic,Yes,2,Yes,,,,Yes,,
28192,9/2/2022,Jackson National Life Insurance Company,Paper,Yes,1,,Yes,,,,,
28186,9/3/2022,"The New York Racing Association, Inc.",Electronic,Yes,3,Yes,,Yes,,Yes,,
28193,9/6/2022,Salem Five Cents Savings Bank,Electronic,,9,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28194,9/6/2022,NORTH CAROLINA BOARD OF PHYSICAL THERAPY EXAMINERS,Electronic,Yes,285,Yes,,,,Yes,,
28195,9/6/2022,Main Street Bank,Electronic,,2,,,,Yes,,,
28196,9/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28197,9/6/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28198,9/6/2022,Sherman & Howard L.L.C.,Electronic,Yes,6,Yes,,,,Yes,,
28199,9/6/2022,"Montrose Environmental Group, Inc.",Electronic,Yes,3,Yes,,,Yes,Yes,,
28200,9/6/2022,Napa Valley College,Electronic,Yes,12,Yes,,,,Yes,,
28184,9/6/2022,The Village Bank,Electronic,,2,,,,Yes,,,
28185,9/6/2022,The Village Bank,Electronic,,2,,,,Yes,,,
28207,9/7/2022,"Jonathan S. Resnick, CPA",Electronic,Yes,1,Yes,Yes,,,Yes,,
28208,9/7/2022,"Kenneth M. Gerstein, CPA, MST, LLC",Electronic,,34,Yes,Yes,,,Yes,,
28209,9/7/2022,South Shore Bank,Electronic,Yes,2,,Yes,,,Yes,,
28210,9/7/2022,SAVERS BANK,Electronic,,1,,,,Yes,,,
28211,9/7/2022,Discover Financial Services,Paper,,2,Yes,,,,Yes,,
28201,9/8/2022,Wilson's Gun Shop Inc.,Electronic,,1413,,,,Yes,,,
28202,9/8/2022,"TNTP, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
28203,9/8/2022,"American Express Travel Related Services Company, Inc.",Electronic,,7,,,,Yes,,,
28204,9/8/2022,"Platinum Performance, Inc.",Electronic,,6,,Yes,,Yes,Yes,,
28205,9/8/2022,St. Marys Credit Union,Electronic,,1,,,,Yes,,,
28206,9/8/2022,Massachusetts State Lottery Commission,Electronic,Yes,1,,,Yes,,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28212,9/9/2022,"White & McClung, LLC",Electronic,Yes,2,Yes,,,,Yes,,
28215,9/9/2022,"U-Haul International, Inc.",Electronic,Yes,37202,,,Yes,,Yes,,
28216,9/9/2022,"SERV Behavioral Health Systems, Inc.",Electronic,Yes,4,Yes,,Yes,,Yes,,
28217,9/9/2022,"Wells Fargo Advisors Financial Network, LLC",Electronic,Yes,2,,,,,Yes,,
28218,9/9/2022,LPL Financial LLC,Electronic,Yes,1,,Yes,,,Yes,,
28213,9/10/2022,TIC International Corporation,Electronic,Yes,1030,Yes,,,,Yes,,
28214,9/10/2022,Newcourse Communications,Electronic,,4,,Yes,,,,,
28057,9/10/2022,University of West Florida Board of Trustees,Electronic,Yes,1,Yes,,,,Yes,,Yes
25950,9/12/2022,Cape Electrical Supply LLC,Electronic,Yes,2,Yes,,,,Yes,,
28219,9/12/2022,Mutual One Bank,Electronic,,1,,,,,,,
28220,9/12/2022,Eastern Bank,Electronic,,31,,Yes,,Yes,,,
28221,9/12/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28222,9/12/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28224,9/12/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28225,9/12/2022,Vail Health Services,Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
28226,9/12/2022,"Anfinson, Thompson & Company, P.A.",Electronic,Yes,2,Yes,Yes,,,Yes,,
28227,9/12/2022,Worldwide Marketing Technologies Corporation,Electronic,Yes,2,Yes,,,,Yes,,
28228,9/12/2022,MP Global Products LLC,Electronic,Yes,1,Yes,,,,Yes,,
28229,9/12/2022,"American Express Travel Related Services Company, Inc.",Electronic,,41,,,,Yes,,,
28230,9/12/2022,WINCHESTER SAVINGS BANK,Electronic,,12,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28231,9/12/2022,"American Express Travel Related Services Company, Inc.",Electronic,,11,,,,Yes,,,
28233,9/13/2022,"City Furniture, Inc.",Electronic,Yes,5,Yes,,,,Yes,,
28234,9/13/2022,"Ameriprise Financial, Inc.",Electronic,Yes,85,Yes,Yes,,,Yes,,
28235,9/13/2022,"Cultural Experiences Abroad, LLC",Electronic,Yes,1,Yes,,,,Yes,,
28236,9/14/2022,"M.C. Dean, Inc.",Electronic,Yes,49,Yes,,Yes,,Yes,,
28237,9/14/2022,"CORE Cashless, LLC",Electronic,Yes,45,,,,Yes,,,
28238,9/14/2022,Mass General Brigham,Electronic,Yes,3,,,,,,,
28239,9/14/2022,"American Express Travel Related Services Company, Inc",Electronic,,16,,,,Yes,,,
28240,9/14/2022,St. Marys Credit Union,Electronic,,3,,,,Yes,,,
28241,9/14/2022,The Lincoln National Life Insurance Company,Electronic,,5,Yes,,,,Yes,,
28244,9/14/2022,Office of the Comptroller of the Commonwealth,Electronic,Yes,2,Yes,,Yes,,Yes,,
28245,9/14/2022,"Saggar & Rosenberg, P.C.",Electronic,Yes,5,Yes,,,,Yes,,
28246,9/14/2022,Area Five Agency on Aging & Community Services,Electronic,Yes,1,Yes,,,,Yes,,
28247,9/14/2022,"JPMorgan Chase Bank, N.A",Paper,Yes,1,Yes,Yes,,,Yes,,
28248,9/14/2022,Mansfield Independent School District,Electronic,Yes,38,Yes,Yes,Yes,,Yes,,
28232,9/14/2022,SuccessfulMatch.com,Electronic,Yes,52,Yes,,,,Yes,,
28250,9/15/2022,Mutual One Bank,Electronic,Yes,1,,,,Yes,,,
28251,9/15/2022,Mutual One Bank,Electronic,Yes,1,,,,Yes,,,
28242,9/15/2022,Medical Associates of the Lehigh Valley,Electronic,Yes,69,Yes,,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28243,9/15/2022,The Village Bank,Electronic,,3,,,,Yes,,,
28253,9/15/2022,Cuso Home Lending,Electronic,,95,,Yes,,,,,
28254,9/15/2022,"Wells Fargo Bank, N.A.",Electronic,Yes,3,,Yes,,,Yes,,
28255,9/16/2022,Rockland Trust,Electronic,,1,,Yes,,Yes,Yes,,
28256,9/16/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28257,9/16/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28258,9/16/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28259,9/16/2022,San Luis Coastal Unified School District,Electronic,Yes,6,Yes,,,,Yes,,
28261,9/16/2022,"Audio Advisors, Inc.",Electronic,Yes,337,,,,Yes,Yes,,
28262,9/16/2022,"Easterseals-Goodwill Northern Rocky Mountain, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
28263,9/16/2022,"Gerten Greenhouse & Garden Center, Inc.",Electronic,Yes,6,,,,Yes,,,
28252,9/16/2022,Salem Five Cents Savings Bank,Electronic,,6,,,,Yes,,,
28249,9/16/2022,First Tech Federal Credit Union,Electronic,Yes,2,,,,Yes,Yes,,
28260,9/17/2022,University System of New Hampshire,Paper,Yes,24,,Yes,,Yes,,,
28264,9/19/2022,Emerson College,Electronic,,560,Yes,,Yes,,Yes,,
28265,9/19/2022,"Wolfe Clinic, P.C.",Electronic,,98,Yes,,,,Yes,,
28266,9/19/2022,"Kaye-Smith Enterprises, Inc.",Electronic,,2,,Yes,,,Yes,,
28267,9/19/2022,Porven Ltd dba Porcelanosa USA,Electronic,Yes,16,Yes,,Yes,,Yes,,
28268,9/19/2022,Ocean House Management,Electronic,Yes,324,Yes,Yes,,Yes,Yes,,
28269,9/20/2022,"Chaney Electronics, Inc.",Electronic,,120,,,,Yes,Yes,,
28270,9/20/2022,"Rawle & Henderson, LLP",Electronic,Yes,3,Yes,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28271,9/20/2022,Mutual One Bank,Electronic,,5,,,,Yes,,,
28276,9/20/2022,"Wells Fargo Advisors Financial Network, LLC",Electronic,Yes,4,,Yes,,,Yes,,
28277,9/20/2022,Best Practice Associates DBA Federal Advisory Partners,Electronic,Yes,1,Yes,,,,Yes,,
28273,9/20/2022,Main Street Bank,Electronic,,1,,,,Yes,,,
28278,9/21/2022,Adams Community Bank,Electronic,,1,,,,Yes,,,
28279,9/21/2022,"Ballistic Products, Inc.",Electronic,,255,,,,Yes,Yes,,
28280,9/21/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28281,9/22/2022,"Berry, Dunn, McNeil, & Parker",Electronic,Yes,524,Yes,,,,Yes,,
28289,9/22/2022,The Savannah College of Art and Design Inc.,Electronic,Yes,275,Yes,,,,Yes,,
28299,9/22/2022,Webster Five Savings Bank,Electronic,,3,,,,Yes,,,
28300,9/22/2022,"Research Center for Children, Youth, & Families, Inc",Electronic,,102,,,,Yes,,,
28290,9/23/2022,Webster Five Cents Savings Bank,Electronic,Yes,3,,,,Yes,,,
28291,9/23/2022,The League for Innovation in the Community College,Electronic,Yes,13,Yes,,,Yes,Yes,,
28292,9/23/2022,Rockland Trust,Electronic,,1,,Yes,,,Yes,,
28293,9/23/2022,Rockland Trust,Electronic,Yes,36,,Yes,,,Yes,,
28294,9/23/2022,Georgetown Financial Group,Paper,Yes,2,Yes,,Yes,,Yes,,
28295,9/23/2022,Validity Finance LLC,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
28296,9/23/2022,Winchester Savings Bank,Electronic,,9,,,,Yes,,,
28297,9/23/2022,Barclays,Electronic,,1,,Yes,,Yes,Yes,,
